submission_id;question_id;module_id;teacher;option_id;answer_value
24;16;27;Cédrine M.;;Je suis très satisfait de la qualité des enseignements. Les professeurs sont disponibles, pédagogues et prennent le temps de répondre aux questions. Cela aide beaucoup à progresser.
21;11;27;Daniel B.;24;
22;11;27;Daniel B.;25;
23;11;27;Daniel B.;24;
24;11;27;Daniel B.;24;
25;11;27;Daniel B.;24;
21;12;27;Daniel B.;26;
23;12;27;Daniel B.;26;
24;12;27;Daniel B.;28;
25;12;27;Daniel B.;31;
25;13;27;Daniel B.;32;
25;13;27;Daniel B.;34;
25;13;27;Daniel B.;38;
26;13;27;Daniel B.;32;
26;13;27;Daniel B.;36;
26;13;27;Daniel B.;39;
25;14;27;Daniel B.;;Le module semble important, mais il est parfois trop théorique.
26;14;27;Daniel B.;;Le cours manque d’exemples pratiques. Sans application concrète, les notions restent abstraites et difficiles à assimiler.
25;15;27;Daniel B.;;Les exemples permettent de mesurer l’importance d’une stratégie de données fiable.
26;15;27;Daniel B.;;Les concepts abordés donnent de bons repères pour organiser la gouvernance des données.
24;16;27;Daniel B.;;Les cours sont bien organisés et les enseignants maîtrisent très bien leurs sujets. Les supports sont utiles et les notions importantes sont bien expliquées.
21;11;31;Hannah G.;24;
22;11;31;Hannah G.;25;
23;11;31;Hannah G.;24;
24;11;31;Hannah G.;24;
25;11;31;Hannah G.;24;
21;12;31;Hannah G.;26;
23;12;31;Hannah G.;26;
24;12;31;Hannah G.;28;
25;12;31;Hannah G.;31;
25;13;31;Hannah G.;32;
25;13;31;Hannah G.;38;
26;13;31;Hannah G.;32;
26;13;31;Hannah G.;35;
26;13;31;Hannah G.;39;
25;14;31;Hannah G.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
26;14;31;Hannah G.;;Le cours est trop théorique et pas assez appliqué. Pour apprendre efficacement, il faudrait davantage de pratique guidée.
25;15;31;Hannah G.;;Le cours permet de mieux comprendre les obligations juridiques liées aux données.
26;15;31;Hannah G.;;Les notions abordées sensibilisent aux responsabilités légales des futurs professionnels de la data.
24;16;31;Hannah G.;;Ce cours de qui contient le droits daccès aux donnée RGPD est intéressant.
21;11;31;Joey B. F.;24;
22;11;31;Joey B. F.;25;
23;11;31;Joey B. F.;24;
24;11;31;Joey B. F.;24;
25;11;31;Joey B. F.;24;
21;12;31;Joey B. F.;27;
23;12;31;Joey B. F.;26;
24;12;31;Joey B. F.;28;
25;12;31;Joey B. F.;31;
25;13;31;Joey B. F.;32;
25;13;31;Joey B. F.;39;
26;13;31;Joey B. F.;32;
26;13;31;Joey B. F.;35;
26;13;31;Joey B. F.;39;
25;14;31;Joey B. F.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
26;14;31;Joey B. F.;;Les supports ne sont pas suffisants pour travailler en autonomie. Il manque des exemples, des corrections et des explications détaillées.
25;15;31;Joey B. F.;;Les notions de RGPD abordées sont importantes pour les futurs projets professionnels.
26;15;31;Joey B. F.;;Le module donne des repères utiles pour manipuler des données personnelles de manière responsable.
24;16;31;Joey B. F.;;Ce cours de qui contient le droits daccés aux donnée RGPD est intéressant
21;11;31;Robert R.;24;
22;11;31;Robert R.;25;
23;11;31;Robert R.;24;
24;11;31;Robert R.;24;
25;11;31;Robert R.;24;
21;12;31;Robert R.;26;
23;12;31;Robert R.;26;
24;12;31;Robert R.;28;
25;12;31;Robert R.;31;
25;13;31;Robert R.;32;
25;13;31;Robert R.;37;
26;13;31;Robert R.;32;
26;13;31;Robert R.;39;
25;14;31;Robert R.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
26;14;31;Robert R.;;Le cours manque de lien avec des cas réels. Il est difficile de voir l’intérêt concret de ce qui est enseigné.
25;15;31;Robert R.;;Les exemples juridiques montrent concrètement les responsabilités liées au traitement des données.
26;15;31;Robert R.;;Les thèmes étudiés sont directement applicables aux projets utilisant des données personnelles.
24;16;31;Robert R.;;Ce cours de qui contient le droits daccès aux donnée RGPD est intéressant.
21;11;30;Ikram C.;24;
22;11;30;Ikram C.;25;
23;11;30;Ikram C.;24;
24;11;30;Ikram C.;24;
25;11;30;Ikram C.;24;
21;12;30;Ikram C.;26;
23;12;30;Ikram C.;26;
24;12;30;Ikram C.;28;
25;12;30;Ikram C.;31;
25;13;30;Ikram C.;32;
25;13;30;Ikram C.;38;
26;13;30;Ikram C.;32;
26;13;30;Ikram C.;36;
26;13;30;Ikram C.;39;
25;14;30;Ikram C.;;Le sujet est important, mais le cours reste parfois trop général.
26;14;30;Ikram C.;;Les corrections d’exercices ne sont pas assez détaillées. On ne comprend pas toujours nos erreurs ni comment s’améliorer.
25;15;30;Ikram C.;;Les débats éthiques poussent à prendre du recul sur les usages de la data et de l’IA.
26;15;30;Ikram C.;;Le module aide à identifier les conséquences humaines et sociales des décisions algorithmiques.
24;16;30;Ikram C.;;Lenseignante est très investie et sait rendre les cours intéressants. Les explications sont claires, les exemples sont pertinents et l’ambiance en cours donne envie de participer. Le cours mintéresse bien pour plus tard
21;11;32;Sonia T.;24;
22;11;32;Sonia T.;25;
23;11;32;Sonia T.;24;
24;11;32;Sonia T.;24;
25;11;32;Sonia T.;24;
21;12;32;Sonia T.;26;
23;12;32;Sonia T.;26;
24;12;32;Sonia T.;28;
25;12;32;Sonia T.;30;
25;13;32;Sonia T.;32;
25;13;32;Sonia T.;38;
26;13;32;Sonia T.;32;
26;13;32;Sonia T.;36;
26;13;32;Sonia T.;39;
25;14;32;Sonia T.;;Le thème est intéressant, mais le cours donne parfois l’impression de rester en surface.
26;14;32;Sonia T.;;Les séances manquent de cohérence entre elles. On a parfois l’impression que les chapitres ne sont pas vraiment reliés.
25;15;32;Sonia T.;;Le module sensibilise utilement à l’impact environnemental du numérique.
24;16;32;Sonia T.;;Ce cours qui évoque notament la notion de green IT et de réfléchir à notre planète est intéressant.
21;11;32;Sylvie M.;24;
22;11;32;Sylvie M.;25;
23;11;32;Sylvie M.;24;
24;11;32;Sylvie M.;24;
25;11;32;Sylvie M.;24;
21;12;32;Sylvie M.;26;
23;12;32;Sylvie M.;26;
24;12;32;Sylvie M.;28;
25;12;32;Sylvie M.;31;
25;13;32;Sylvie M.;32;
25;13;32;Sylvie M.;35;
26;13;32;Sylvie M.;32;
26;13;32;Sylvie M.;34;
26;13;32;Sylvie M.;39;
25;14;32;Sylvie M.;;Il faudrait davantage de liens avec les métiers de la data et de l’IA.
26;14;32;Sylvie M.;;Le cours pourrait être intéressant, mais la manière de l’enseigner le rend difficile à suivre et peu motivant.
25;15;32;Sylvie M.;;Les thèmes abordés encouragent à intégrer des pratiques plus responsables dans nos projets.
24;16;32;Sylvie M.;;Ce cours qui évoque notament la notion de green IT et de réfléchir à notre planète est intéressant.
21;11;33;Valentin B.;24;
22;11;33;Valentin B.;25;
23;11;33;Valentin B.;24;
24;11;33;Valentin B.;24;
25;11;33;Valentin B.;24;
21;12;33;Valentin B.;26;
23;12;33;Valentin B.;26;
24;12;33;Valentin B.;28;
25;12;33;Valentin B.;31;
25;13;33;Valentin B.;32;
25;13;33;Valentin B.;35;
25;13;33;Valentin B.;38;
26;13;33;Valentin B.;32;
26;13;33;Valentin B.;34;
26;13;33;Valentin B.;39;
25;14;33;Valentin B.;;Le module est original, mais les objectifs ne sont pas toujours évidents.
26;14;33;Valentin B.;;Les exercices proposés ne préparent pas assez bien aux évaluations. Il y a un décalage entre l’entraînement et ce qui est demandé ensuite.
25;15;33;Valentin B.;;Le module invite à questionner les limites des modèles et apporte un recul intéressant.
24;16;33;Valentin B.;;merci pour ce cours jai appris beaucoup de choses
21;11;36;Domenico M.;24;
22;11;36;Domenico M.;25;
23;11;36;Domenico M.;24;
24;11;36;Domenico M.;24;
25;11;36;Domenico M.;24;
21;12;36;Domenico M.;27;
23;12;36;Domenico M.;26;
24;12;36;Domenico M.;28;
25;12;36;Domenico M.;31;
25;13;36;Domenico M.;32;
25;13;36;Domenico M.;36;
25;13;36;Domenico M.;39;
26;13;36;Domenico M.;32;
26;13;36;Domenico M.;37;
25;14;36;Domenico M.;;Le module est complexe et manque parfois d’accompagnement.
26;14;36;Domenico M.;;Globalement, je suis insatisfait de ce cours. Il manque de clarté, d’organisation et d’exemples concrets pour permettre une bonne compréhension.
25;15;36;Domenico M.;;La découverte des graphes et de leurs applications en machine learning est particulièrement intéressante.
24;16;36;Domenico M.;;Trop passioné par ce cours moi qui veut crée mon propre facebook
21;11;35;Guillaume D.;24;
22;11;35;Guillaume D.;25;
23;11;35;Guillaume D.;24;
24;11;35;Guillaume D.;24;
25;11;35;Guillaume D.;24;
21;12;35;Guillaume D.;27;
23;12;35;Guillaume D.;26;
24;12;35;Guillaume D.;28;
25;12;35;Guillaume D.;31;
25;13;35;Guillaume D.;32;
25;13;35;Guillaume D.;33;
25;13;35;Guillaume D.;39;
26;13;35;Guillaume D.;32;
26;13;35;Guillaume D.;38;
26;13;35;Guillaume D.;39;
25;14;35;Guillaume D.;;Le sujet est très utile, mais le cours pourrait être mieux structuré.
26;14;35;Guillaume D.;;Le contenu est présenté de manière trop confuse. Même en étant attentif, il est difficile de suivre le raisonnement.
25;15;35;Guillaume D.;;Le passage du prototype à la production apporte une vision très concrète du cycle de vie d’un projet.
24;16;35;Guillaume D.;;jadore codé ce cours est incroyable.
21;11;37;Abelle C.;24;
22;11;37;Abelle C.;25;
23;11;37;Abelle C.;24;
24;11;37;Abelle C.;24;
25;11;37;Abelle C.;24;
21;12;37;Abelle C.;27;
23;12;37;Abelle C.;26;
24;12;37;Abelle C.;28;
25;12;37;Abelle C.;31;
25;13;37;Abelle C.;33;
25;13;37;Abelle C.;38;
26;13;37;Abelle C.;35;
26;13;37;Abelle C.;39;
25;14;37;Abelle C.;;Le module est intéressant, mais parfois difficile à suivre.
26;14;37;Abelle C.;;Je n’ai pas été satisfait de l’accompagnement. Lorsqu’on ne comprend pas, il est difficile d’obtenir une explication claire.
25;15;37;Abelle C.;;Les applications en télédétection et en vision par ordinateur sont concrètes et motivantes.
24;16;37;Abelle C.;;ce cours est incroyable qui est très utile pour faire de lIA santé.
21;11;37;Antoine G.;24;
22;11;37;Antoine G.;25;
23;11;37;Antoine G.;24;
24;11;37;Antoine G.;25;
25;11;37;Antoine G.;24;
21;12;37;Antoine G.;28;
23;12;37;Antoine G.;26;
25;12;37;Antoine G.;31;
26;13;37;Antoine G.;34;
26;13;37;Antoine G.;35;
26;14;37;Antoine G.;;Je n’ai pas apprécié la manière dont le cours est mené. Il manque de clarté, de dynamisme et de méthode.
21;11;34;Abdoul Salam D.;24;
22;11;34;Abdoul Salam D.;25;
23;11;34;Abdoul Salam D.;24;
24;11;34;Abdoul Salam D.;24;
25;11;34;Abdoul Salam D.;24;
21;12;34;Abdoul Salam D.;28;
23;12;34;Abdoul Salam D.;26;
24;12;34;Abdoul Salam D.;28;
25;12;34;Abdoul Salam D.;31;
25;13;34;Abdoul Salam D.;33;
25;13;34;Abdoul Salam D.;35;
25;13;34;Abdoul Salam D.;39;
26;13;34;Abdoul Salam D.;32;
26;13;34;Abdoul Salam D.;35;
26;13;34;Abdoul Salam D.;39;
25;14;34;Abdoul Salam D.;;ras
26;14;34;Abdoul Salam D.;;Je trouve que le cours manque de pédagogie. Il faudrait prendre plus de temps pour expliquer les bases avant d’aller vers des notions avancées.
25;15;34;Abdoul Salam D.;;Les méthodes de séries temporelles sont utiles et ouvrent de nombreuses possibilités d’application.
24;16;34;Abdoul Salam D.;;merci pour ce cours jai appris beaucoup de choses
21;11;40;Louis G.;24;
22;11;40;Louis G.;25;
23;11;40;Louis G.;25;
24;11;40;Louis G.;24;
25;11;40;Louis G.;24;
21;12;40;Louis G.;27;
24;12;40;Louis G.;28;
25;12;40;Louis G.;31;
25;13;40;Louis G.;32;
25;13;40;Louis G.;35;
25;13;40;Louis G.;39;
26;13;40;Louis G.;32;
26;13;40;Louis G.;35;
25;14;40;Louis G.;;Le module est utile sur le principe, mais il pourrait être plus concret.
26;14;40;Louis G.;;Le cours manque clairement de structure. On passe d’un sujet à l’autre sans vraie logique, ce qui rend la compréhension très difficile.
25;15;40;Louis G.;;Les échanges autour du monde professionnel donnent des repères utiles pour préparer la suite.
21;11;38;Olivier D.;24;
22;11;38;;25;
23;11;38;Luigi N.;24;
24;11;38;Olivier D.;24;
25;11;38;Luigi N.;24;
26;11;38;Olivier D.;24;
21;12;38;Olivier D.;28;
23;12;38;Luigi N.;26;
24;12;38;Olivier D.;28;
25;12;38;Luigi N.;31;
26;12;38;Olivier D.;31;
25;13;38;Luigi N.;32;
25;13;38;Luigi N.;35;
25;13;38;Luigi N.;39;
26;13;38;Olivier D.;32;
26;13;38;Olivier D.;39;
25;14;38;Luigi N.;;L’accompagnement agile pourrait être plus régulier et plus concret.
26;14;38;Olivier D.;;Je suis globalement déçu par ce cours. Je n’ai pas eu l’impression de progresser malgré le temps passé dessus.
25;15;38;Luigi N.;;L’accompagnement agile aide à structurer le projet et à mieux organiser le travail d’équipe.
24;16;38;Olivier D.;;Notre projet de Semestre avec google cest très bien passé :)
21;11;39;Thalita D.;24;
22;11;39;;25;
23;11;39;Xavier C.;24;
24;11;39;Thalita D.;24;
25;11;39;Xavier C.;24;
26;11;39;Thalita D.;24;
21;12;39;Thalita D.;27;
23;12;39;Xavier C.;26;
24;12;39;Thalita D.;28;
25;12;39;Xavier C.;31;
26;12;39;Thalita D.;31;
25;13;39;Xavier C.;32;
25;13;39;Xavier C.;38;
25;13;39;Xavier C.;39;
26;13;39;Thalita D.;35;
26;13;39;Thalita D.;39;
25;14;39;Xavier C.;;Le suivi technique est utile, mais il pourrait être plus approfondi.
26;14;39;Thalita D.;;Les évaluations ne correspondent pas toujours à ce qui a été réellement travaillé en cours, ce qui donne un sentiment d’injustice.
25;15;39;Xavier C.;;Le suivi technique a permis de sécuriser plusieurs choix d’architecture du projet.
24;16;39;Thalita D.;;Notre projet de Semestre avec google cest très bien passé :)
26;11;21;Théo B.;24;
26;12;21;Théo B.;31;
26;11;22;Xavier C.;24;
26;12;22;Xavier C.;31;
26;11;23;Xavier C.;24;
26;12;23;Xavier C.;31;
26;11;24;Thalita D.;24;
26;12;24;Thalita D.;31;
26;11;25;Maksim K.;24;
26;12;25;Maksim K.;31;
26;11;26;Enzo F.;24;
26;12;26;Enzo F.;31;
26;11;27;Cédrine M.;24;
26;12;27;Cédrine M.;31;
26;11;27;Daniel B.;24;
26;12;27;Daniel B.;31;
26;11;28;Florian L.;24;
26;12;28;Florian L.;31;
26;11;29;Issame B.;24;
26;12;29;Issame B.;31;
26;11;30;Ikram C.;24;
26;12;30;Ikram C.;31;
26;11;31;Hannah G.;24;
26;12;31;Hannah G.;31;
26;11;31;Joey B. F.;24;
26;12;31;Joey B. F.;31;
26;11;31;Robert R.;24;
26;12;31;Robert R.;31;
26;11;32;Sonia T.;24;
26;12;32;Sonia T.;31;
26;11;32;Sylvie M.;24;
26;12;32;Sylvie M.;31;
26;11;33;Valentin B.;24;
26;12;33;Valentin B.;31;
26;11;34;Abdoul Salam D.;24;
26;12;34;Abdoul Salam D.;31;
26;11;35;Guillaume D.;24;
26;12;35;Guillaume D.;31;
26;11;36;Domenico M.;24;
26;12;36;Domenico M.;31;
26;11;37;Abelle C.;24;
26;12;37;Abelle C.;31;
26;11;37;Antoine G.;24;
26;12;37;Antoine G.;31;
26;11;40;Louis G.;24;
26;12;40;Louis G.;31;
25;13;37;Antoine G.;37;
25;14;37;Antoine G.;;Les explications et les retours auraient gagné à être plus réguliers et plus détaillés.
21;17;;;;9
22;17;;;;10
23;17;;;;10
24;17;;;;2
25;17;;;;1
26;17;;;;1
27;1;;;2;
27;5;;;;Les espaces communs sont agréables et favorisent les échanges.
27;6;;;15;
27;10;;;;Les travaux en groupe développent efficacement l'autonomie et la communication.
27;11;21;Théo B.;25;
27;11;22;Xavier C.;24;
27;12;22;Xavier C.;31;
27;13;22;Xavier C.;33;
27;13;22;Xavier C.;36;
27;13;22;Xavier C.;39;
27;14;22;Xavier C.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
27;15;22;Xavier C.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
27;11;23;Xavier C.;24;
27;12;23;Xavier C.;30;
27;13;23;Xavier C.;36;
27;13;23;Xavier C.;39;
27;14;23;Xavier C.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
27;15;23;Xavier C.;;Les exemples professionnels donnent du sens aux notions étudiées.
27;11;24;Thalita D.;24;
27;12;24;Thalita D.;29;
27;13;24;Thalita D.;39;
27;14;24;Thalita D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
27;11;25;Maksim K.;25;
27;11;26;Enzo F.;24;
27;12;26;Enzo F.;27;
27;11;27;Cédrine M.;24;
27;12;27;Cédrine M.;26;
27;16;27;Cédrine M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
27;11;27;Daniel B.;25;
27;11;28;Florian L.;24;
27;12;28;Florian L.;31;
27;13;28;Florian L.;35;
27;13;28;Florian L.;38;
27;13;28;Florian L.;33;
27;14;28;Florian L.;;La préparation de l'évaluation pourrait être davantage structurée.
27;15;28;Florian L.;;Les ressources complémentaires permettent de progresser après les séances.
27;11;29;Issame B.;25;
27;11;30;Ikram C.;24;
27;12;30;Ikram C.;29;
27;13;30;Ikram C.;33;
27;14;30;Ikram C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
27;11;31;Joey B. F.;24;
27;12;31;Joey B. F.;28;
27;16;31;Joey B. F.;;Le cours est bien structuré et les exemples facilitent la compréhension.
27;11;31;Robert R.;25;
27;11;31;Hannah G.;24;
27;12;31;Hannah G.;30;
27;13;31;Hannah G.;38;
27;13;31;Hannah G.;33;
27;14;31;Hannah G.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
27;15;31;Hannah G.;;Les exemples professionnels donnent du sens aux notions étudiées.
27;11;32;Sonia T.;24;
27;12;32;Sonia T.;27;
27;11;32;Sylvie M.;24;
27;12;32;Sylvie M.;28;
