submission_id;question_id;module_id;teacher;option_id;answer_value
45;14;41;Théo B.;;Le module manque de clarté dans l’organisation. Les notions abordées sont intéressantes, mais les explications restent parfois trop rapides et les consignes ne sont pas toujours assez précises.
46;14;41;Théo B.;;boffff
45;15;41;Théo B.;;Les démonstrations pratiques ont permis de découvrir concrètement les principaux services cloud.
44;16;41;Théo B.;;Les enseignants sont très investis et savent rendre les cours intéressants. Les explications sont claires, les exemples sont pertinents et l’ambiance en cours donne envie de participer.
41;11;46;Enzo F.;24;
42;11;46;Enzo F.;25;
43;11;46;Enzo F.;24;
44;11;46;Enzo F.;24;
45;11;46;Enzo F.;24;
41;12;46;Enzo F.;26;
43;12;46;Enzo F.;26;
44;12;46;Enzo F.;28;
45;12;46;Enzo F.;31;
45;13;46;Enzo F.;32;
45;13;46;Enzo F.;36;
45;13;46;Enzo F.;38;
46;13;46;Enzo F.;32;
46;13;46;Enzo F.;35;
46;13;46;Enzo F.;39;
45;14;46;Enzo F.;;Le sujet est actuel et motivant, mais le module pourrait être mieux cadré.
46;14;46;Enzo F.;;Le cours manque d’interaction. On a surtout l’impression d’écouter passivement sans être vraiment impliqués.
45;15;46;Enzo F.;;Les mises en pratique autour des LLM sont actuelles et particulièrement intéressantes.
46;15;46;Enzo F.;;Les outils présentés donnent un bon aperçu des possibilités offertes par l’intelligence artificielle générative.
44;16;46;Enzo F.;;Les enseignants sont très investis et savent rendre les cours intéressants. Les explications sont claires, les exemples sont pertinents et l’ambiance en cours donne envie de participer.
41;11;44;Thalita D.;24;
42;11;44;Thalita D.;25;
43;11;44;Thalita D.;24;
44;11;44;Thalita D.;24;
45;11;44;Thalita D.;24;
41;12;44;Thalita D.;26;
43;12;44;Thalita D.;26;
44;12;44;Thalita D.;28;
45;12;44;Thalita D.;31;
45;13;44;Thalita D.;33;
45;13;44;Thalita D.;36;
45;13;44;Thalita D.;38;
46;13;44;Thalita D.;32;
46;13;44;Thalita D.;35;
46;13;44;Thalita D.;39;
45;14;44;Thalita D.;;Le module est dense et le rythme est parfois trop rapide. Certaines notions complexes mériteraient d’être reprises plus progressivement avec plus d’exercices guidés.
46;14;44;Thalita D.;;Le rythme du cours est mal adapté. Certaines notions importantes sont survolées alors que d’autres moins utiles prennent beaucoup trop de temps.
45;15;44;Thalita D.;;Les sujets étudiés sont stimulants et les exemples donnent envie d’approfondir le machine learning.
46;15;44;Thalita D.;;La découverte des réseaux de neurones apporte des connaissances utiles pour de futurs projets.
44;16;44;Thalita D.;;J’ai beaucoup apprécié l’implication des professeurs. Ils rendent les séances dynamiques et accessibles, même lorsque les notions sont complexes.
41;11;45;Maksim K.;24;
42;11;45;Maksim K.;25;
43;11;45;Maksim K.;24;
44;11;45;Maksim K.;24;
45;11;45;Maksim K.;24;
41;12;45;Maksim K.;26;
43;12;45;Maksim K.;26;
44;12;45;Maksim K.;28;
45;12;45;Maksim K.;31;
45;13;45;Maksim K.;33;
45;13;45;Maksim K.;36;
45;13;45;Maksim K.;38;
46;13;45;Maksim K.;32;
46;13;45;Maksim K.;35;
46;13;45;Maksim K.;39;
45;14;45;Maksim K.;;Le cours manque parfois de pédagogie et d’exemples pratiques.
46;14;45;Maksim K.;;Je suis globalement déçu par ce cours. Je n’ai pas eu l’impression de progresser malgré le temps passé dessus.
45;15;45;Maksim K.;;Les applications concrètes du traitement du langage sont motivantes et utiles pour la suite.
46;15;45;Maksim K.;;Le module permet de découvrir plusieurs usages actuels du traitement automatique du langage.
44;16;45;Maksim K.;;Les enseignants sont motivants et à l’écoute. On sent qu’ils cherchent vraiment à nous accompagner et à nous faire comprendre les concepts en profondeur.
41;11;49;Issame B.;24;
42;11;49;Issame B.;25;
43;11;49;Issame B.;24;
44;11;49;Issame B.;24;
45;11;49;Issame B.;24;
41;12;49;Issame B.;26;
43;12;49;Issame B.;26;
44;12;49;Issame B.;28;
45;12;49;Issame B.;31;
45;13;49;Issame B.;35;
45;13;49;Issame B.;39;
46;13;49;Issame B.;32;
46;13;49;Issame B.;34;
46;13;49;Issame B.;39;
45;14;49;Issame B.;;Le module manque parfois de fil conducteur.
46;14;49;Issame B.;;Les objectifs du cours ne sont pas assez clairs. On ne comprend pas toujours pourquoi on étudie certaines notions.
45;15;49;Issame B.;;La démarche d’expérimentation donne des outils concrets pour prendre des décisions fondées sur les données.
46;15;49;Issame B.;;Les méthodes présentées sont utiles pour mesurer objectivement l’impact d’une expérimentation.
44;16;49;Issame B.;;Les enseignants sont motivants et à l’écoute. On sent qu’ils cherchent vraiment à nous accompagner et à nous faire comprendre les concepts en profondeur.
41;11;48;Florian L.;24;
42;11;48;Florian L.;25;
43;11;48;Florian L.;24;
44;11;48;Florian L.;24;
45;11;48;Florian L.;24;
41;12;48;Florian L.;26;
43;12;48;Florian L.;26;
44;12;48;Florian L.;28;
45;12;48;Florian L.;31;
45;13;48;Florian L.;32;
45;13;48;Florian L.;36;
46;13;48;Florian L.;32;
46;13;48;Florian L.;35;
46;13;48;Florian L.;39;
45;14;48;Florian L.;;Le contenu est pertinent, mais le cours pourrait être plus dynamique.
46;14;48;Florian L.;;Les séances sont souvent longues et peu engageantes. Il est difficile de rester concentré jusqu’au bout.
45;15;48;Florian L.;;Les sujets de sécurité et de protection des données sont essentiels et directement utiles.
46;15;48;Florian L.;;Les exemples de risques informatiques sensibilisent efficacement aux bonnes pratiques de sécurité.
44;16;48;Florian L.;;J’ai beaucoup apprécié l’implication des professeurs. Ils rendent les séances dynamiques et accessibles, même lorsque les notions sont complexes.
41;11;47;Cédrine M.;24;
42;11;47;Cédrine M.;25;
43;11;47;Cédrine M.;24;
44;11;47;Cédrine M.;24;
45;11;47;Cédrine M.;24;
41;12;47;Cédrine M.;26;
43;12;47;Cédrine M.;26;
44;12;47;Cédrine M.;28;
45;12;47;Cédrine M.;31;
45;13;47;Cédrine M.;32;
45;13;47;Cédrine M.;35;
45;13;47;Cédrine M.;38;
46;13;47;Cédrine M.;32;
46;13;47;Cédrine M.;35;
46;13;47;Cédrine M.;39;
45;14;47;Cédrine M.;;Le module semble important, mais il est parfois trop théorique.
46;14;47;Cédrine M.;;Je trouve que le contenu du cours n’est pas assez bien organisé. Il est difficile de savoir ce qui est vraiment important à retenir.
45;15;47;Cédrine M.;;Les notions de qualité et de gouvernance des données sont utiles pour comprendre les enjeux en entreprise.
46;15;47;Cédrine M.;;Le module montre clairement pourquoi des données fiables sont indispensables à un projet.
44;16;47;Cédrine M.;;Je suis très satisfait de la qualité des enseignements. Les professeurs sont disponibles, pédagogues et prennent le temps de répondre aux questions. Cela aide beaucoup à progresser.
41;11;47;Daniel B.;24;
42;11;47;Daniel B.;25;
43;11;47;Daniel B.;24;
44;11;47;Daniel B.;24;
45;11;47;Daniel B.;24;
41;12;47;Daniel B.;26;
43;12;47;Daniel B.;26;
44;12;47;Daniel B.;28;
45;12;47;Daniel B.;31;
45;13;47;Daniel B.;32;
45;13;47;Daniel B.;34;
45;13;47;Daniel B.;38;
46;13;47;Daniel B.;32;
46;13;47;Daniel B.;36;
46;13;47;Daniel B.;39;
45;14;47;Daniel B.;;Le module semble important, mais il est parfois trop théorique.
46;14;47;Daniel B.;;Le cours manque d’exemples pratiques. Sans application concrète, les notions restent abstraites et difficiles à assimiler.
45;15;47;Daniel B.;;Les exemples permettent de mesurer l’importance d’une stratégie de données fiable.
46;15;47;Daniel B.;;Les concepts abordés donnent de bons repères pour organiser la gouvernance des données.
44;16;47;Daniel B.;;Les cours sont bien organisés et les enseignants maîtrisent très bien leurs sujets. Les supports sont utiles et les notions importantes sont bien expliquées.
41;11;51;Hannah G.;24;
42;11;51;Hannah G.;25;
43;11;51;Hannah G.;24;
44;11;51;Hannah G.;24;
45;11;51;Hannah G.;24;
41;12;51;Hannah G.;26;
43;12;51;Hannah G.;26;
44;12;51;Hannah G.;28;
45;12;51;Hannah G.;31;
45;13;51;Hannah G.;32;
45;13;51;Hannah G.;38;
46;13;51;Hannah G.;32;
46;13;51;Hannah G.;35;
46;13;51;Hannah G.;39;
45;14;51;Hannah G.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
46;14;51;Hannah G.;;Le cours est trop théorique et pas assez appliqué. Pour apprendre efficacement, il faudrait davantage de pratique guidée.
45;15;51;Hannah G.;;Le cours permet de mieux comprendre les obligations juridiques liées aux données.
46;15;51;Hannah G.;;Les notions abordées sensibilisent aux responsabilités légales des futurs professionnels de la data.
44;16;51;Hannah G.;;Ce cours de qui contient le droits daccès aux donnée RGPD est intéressant.
41;11;51;Joey B. F.;24;
42;11;51;Joey B. F.;25;
43;11;51;Joey B. F.;24;
44;11;51;Joey B. F.;24;
45;11;51;Joey B. F.;24;
41;12;51;Joey B. F.;27;
43;12;51;Joey B. F.;26;
44;12;51;Joey B. F.;28;
45;12;51;Joey B. F.;31;
45;13;51;Joey B. F.;32;
45;13;51;Joey B. F.;39;
46;13;51;Joey B. F.;32;
46;13;51;Joey B. F.;35;
46;13;51;Joey B. F.;39;
45;14;51;Joey B. F.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
46;14;51;Joey B. F.;;Les supports ne sont pas suffisants pour travailler en autonomie. Il manque des exemples, des corrections et des explications détaillées.
45;15;51;Joey B. F.;;Les notions de RGPD abordées sont importantes pour les futurs projets professionnels.
46;15;51;Joey B. F.;;Le module donne des repères utiles pour manipuler des données personnelles de manière responsable.
44;16;51;Joey B. F.;;Ce cours de qui contient le droits daccés aux donnée RGPD est intéressant
41;11;51;Robert R.;24;
42;11;51;Robert R.;25;
43;11;51;Robert R.;24;
44;11;51;Robert R.;24;
45;11;51;Robert R.;24;
41;12;51;Robert R.;26;
43;12;51;Robert R.;26;
44;12;51;Robert R.;28;
45;12;51;Robert R.;31;
45;13;51;Robert R.;32;
45;13;51;Robert R.;37;
46;13;51;Robert R.;32;
46;13;51;Robert R.;39;
45;14;51;Robert R.;;Le contenu juridique est utile, mais il est difficile à suivre sans synthèse claire.
46;14;51;Robert R.;;Le cours manque de lien avec des cas réels. Il est difficile de voir l’intérêt concret de ce qui est enseigné.
45;15;51;Robert R.;;Les exemples juridiques montrent concrètement les responsabilités liées au traitement des données.
46;15;51;Robert R.;;Les thèmes étudiés sont directement applicables aux projets utilisant des données personnelles.
44;16;51;Robert R.;;Ce cours de qui contient le droits daccès aux donnée RGPD est intéressant.
41;11;50;Ikram C.;24;
42;11;50;Ikram C.;25;
43;11;50;Ikram C.;24;
44;11;50;Ikram C.;24;
45;11;50;Ikram C.;24;
41;12;50;Ikram C.;26;
43;12;50;Ikram C.;26;
44;12;50;Ikram C.;28;
45;12;50;Ikram C.;31;
45;13;50;Ikram C.;32;
45;13;50;Ikram C.;38;
46;13;50;Ikram C.;32;
46;13;50;Ikram C.;36;
46;13;50;Ikram C.;39;
45;14;50;Ikram C.;;Le sujet est important, mais le cours reste parfois trop général.
46;14;50;Ikram C.;;Les corrections d’exercices ne sont pas assez détaillées. On ne comprend pas toujours nos erreurs ni comment s’améliorer.
45;15;50;Ikram C.;;Les débats éthiques poussent à prendre du recul sur les usages de la data et de l’IA.
46;15;50;Ikram C.;;Le module aide à identifier les conséquences humaines et sociales des décisions algorithmiques.
44;16;50;Ikram C.;;Lenseignante est très investie et sait rendre les cours intéressants. Les explications sont claires, les exemples sont pertinents et l’ambiance en cours donne envie de participer. Le cours mintéresse bien pour plus tard
41;11;52;Sonia T.;24;
42;11;52;Sonia T.;25;
43;11;52;Sonia T.;24;
44;11;52;Sonia T.;24;
45;11;52;Sonia T.;24;
41;12;52;Sonia T.;26;
43;12;52;Sonia T.;26;
44;12;52;Sonia T.;28;
45;12;52;Sonia T.;30;
45;13;52;Sonia T.;32;
45;13;52;Sonia T.;38;
46;13;52;Sonia T.;32;
46;13;52;Sonia T.;36;
46;13;52;Sonia T.;39;
45;14;52;Sonia T.;;Le thème est intéressant, mais le cours donne parfois l’impression de rester en surface.
46;14;52;Sonia T.;;Les séances manquent de cohérence entre elles. On a parfois l’impression que les chapitres ne sont pas vraiment reliés.
45;15;52;Sonia T.;;Le module sensibilise utilement à l’impact environnemental du numérique.
44;16;52;Sonia T.;;Ce cours qui évoque notament la notion de green IT et de réfléchir à notre planète est intéressant.
41;11;52;Sylvie M.;24;
42;11;52;Sylvie M.;25;
43;11;52;Sylvie M.;24;
44;11;52;Sylvie M.;24;
45;11;52;Sylvie M.;24;
41;12;52;Sylvie M.;26;
43;12;52;Sylvie M.;26;
44;12;52;Sylvie M.;28;
45;12;52;Sylvie M.;31;
45;13;52;Sylvie M.;32;
45;13;52;Sylvie M.;35;
46;13;52;Sylvie M.;32;
46;13;52;Sylvie M.;34;
46;13;52;Sylvie M.;39;
45;14;52;Sylvie M.;;Il faudrait davantage de liens avec les métiers de la data et de l’IA.
46;14;52;Sylvie M.;;Le cours pourrait être intéressant, mais la manière de l’enseigner le rend difficile à suivre et peu motivant.
45;15;52;Sylvie M.;;Les thèmes abordés encouragent à intégrer des pratiques plus responsables dans nos projets.
44;16;52;Sylvie M.;;Ce cours qui évoque notament la notion de green IT et de réfléchir à notre planète est intéressant.
41;11;53;Valentin B.;24;
42;11;53;Valentin B.;25;
43;11;53;Valentin B.;24;
44;11;53;Valentin B.;24;
45;11;53;Valentin B.;24;
41;12;53;Valentin B.;26;
43;12;53;Valentin B.;26;
44;12;53;Valentin B.;28;
45;12;53;Valentin B.;31;
45;13;53;Valentin B.;32;
45;13;53;Valentin B.;35;
45;13;53;Valentin B.;38;
46;13;53;Valentin B.;32;
46;13;53;Valentin B.;34;
46;13;53;Valentin B.;39;
45;14;53;Valentin B.;;Le module est original, mais les objectifs ne sont pas toujours évidents.
46;14;53;Valentin B.;;Les exercices proposés ne préparent pas assez bien aux évaluations. Il y a un décalage entre l’entraînement et ce qui est demandé ensuite.
45;15;53;Valentin B.;;Le module invite à questionner les limites des modèles et apporte un recul intéressant.
44;16;53;Valentin B.;;merci pour ce cours jai appris beaucoup de choses
41;11;56;Domenico M.;24;
42;11;56;Domenico M.;25;
43;11;56;Domenico M.;24;
44;11;56;Domenico M.;24;
45;11;56;Domenico M.;24;
41;12;56;Domenico M.;27;
43;12;56;Domenico M.;26;
44;12;56;Domenico M.;28;
45;12;56;Domenico M.;31;
45;13;56;Domenico M.;32;
45;13;56;Domenico M.;36;
45;13;56;Domenico M.;39;
46;13;56;Domenico M.;32;
46;13;56;Domenico M.;37;
45;14;56;Domenico M.;;Le module est complexe et manque parfois d’accompagnement.
46;14;56;Domenico M.;;Globalement, je suis insatisfait de ce cours. Il manque de clarté, d’organisation et d’exemples concrets pour permettre une bonne compréhension.
45;15;56;Domenico M.;;La découverte des graphes et de leurs applications en machine learning est particulièrement intéressante.
44;16;56;Domenico M.;;Trop passioné par ce cours moi qui veut crée mon propre facebook
41;11;55;Guillaume D.;24;
42;11;55;Guillaume D.;25;
43;11;55;Guillaume D.;24;
44;11;55;Guillaume D.;24;
45;11;55;Guillaume D.;24;
41;12;55;Guillaume D.;27;
43;12;55;Guillaume D.;26;
44;12;55;Guillaume D.;28;
45;12;55;Guillaume D.;31;
45;13;55;Guillaume D.;32;
45;13;55;Guillaume D.;33;
45;13;55;Guillaume D.;39;
46;13;55;Guillaume D.;32;
46;13;55;Guillaume D.;38;
46;13;55;Guillaume D.;39;
45;14;55;Guillaume D.;;Le sujet est très utile, mais le cours pourrait être mieux structuré.
46;14;55;Guillaume D.;;Le contenu est présenté de manière trop confuse. Même en étant attentif, il est difficile de suivre le raisonnement.
45;15;55;Guillaume D.;;Le passage du prototype à la production apporte une vision très concrète du cycle de vie d’un projet.
44;16;55;Guillaume D.;;jadore codé ce cours est incroyable.
41;11;57;Abelle C.;24;
42;11;57;Abelle C.;25;
43;11;57;Abelle C.;24;
44;11;57;Abelle C.;24;
45;11;57;Abelle C.;24;
41;12;57;Abelle C.;27;
43;12;57;Abelle C.;26;
44;12;57;Abelle C.;28;
45;12;57;Abelle C.;31;
45;13;57;Abelle C.;33;
45;13;57;Abelle C.;38;
46;13;57;Abelle C.;35;
46;13;57;Abelle C.;39;
45;14;57;Abelle C.;;Le module est intéressant, mais parfois difficile à suivre.
46;14;57;Abelle C.;;Je n’ai pas été satisfait de l’accompagnement. Lorsqu’on ne comprend pas, il est difficile d’obtenir une explication claire.
45;15;57;Abelle C.;;Les applications en télédétection et en vision par ordinateur sont concrètes et motivantes.
44;16;57;Abelle C.;;ce cours est incroyable qui est très utile pour faire de lIA santé.
41;11;57;Antoine G.;24;
42;11;57;Antoine G.;25;
43;11;57;Antoine G.;24;
44;11;57;Antoine G.;25;
45;11;57;Antoine G.;24;
41;12;57;Antoine G.;28;
43;12;57;Antoine G.;26;
45;12;57;Antoine G.;31;
46;13;57;Antoine G.;34;
46;13;57;Antoine G.;35;
46;14;57;Antoine G.;;Je n’ai pas apprécié la manière dont le cours est mené. Il manque de clarté, de dynamisme et de méthode.
41;11;54;Abdoul Salam D.;24;
42;11;54;Abdoul Salam D.;25;
43;11;54;Abdoul Salam D.;24;
44;11;54;Abdoul Salam D.;24;
45;11;54;Abdoul Salam D.;24;
41;12;54;Abdoul Salam D.;28;
43;12;54;Abdoul Salam D.;26;
44;12;54;Abdoul Salam D.;28;
45;12;54;Abdoul Salam D.;31;
45;13;54;Abdoul Salam D.;33;
45;13;54;Abdoul Salam D.;35;
45;13;54;Abdoul Salam D.;39;
46;13;54;Abdoul Salam D.;32;
46;13;54;Abdoul Salam D.;35;
46;13;54;Abdoul Salam D.;39;
45;14;54;Abdoul Salam D.;;ras
46;14;54;Abdoul Salam D.;;Je trouve que le cours manque de pédagogie. Il faudrait prendre plus de temps pour expliquer les bases avant d’aller vers des notions avancées.
45;15;54;Abdoul Salam D.;;Les méthodes de séries temporelles sont utiles et ouvrent de nombreuses possibilités d’application.
44;16;54;Abdoul Salam D.;;merci pour ce cours jai appris beaucoup de choses
41;11;60;Louis G.;24;
42;11;60;Louis G.;25;
43;11;60;Louis G.;25;
44;11;60;Louis G.;24;
45;11;60;Louis G.;24;
41;12;60;Louis G.;27;
44;12;60;Louis G.;28;
45;12;60;Louis G.;31;
45;13;60;Louis G.;32;
45;13;60;Louis G.;35;
45;13;60;Louis G.;39;
46;13;60;Louis G.;32;
46;13;60;Louis G.;35;
45;14;60;Louis G.;;Le module est utile sur le principe, mais il pourrait être plus concret.
46;14;60;Louis G.;;Le cours manque clairement de structure. On passe d’un sujet à l’autre sans vraie logique, ce qui rend la compréhension très difficile.
45;15;60;Louis G.;;Les échanges autour du monde professionnel donnent des repères utiles pour préparer la suite.
41;11;58;Olivier D.;24;
42;11;58;;25;
43;11;58;Luigi N.;24;
44;11;58;Olivier D.;24;
45;11;58;Luigi N.;24;
46;11;58;Olivier D.;24;
41;12;58;Olivier D.;28;
43;12;58;Luigi N.;26;
44;12;58;Olivier D.;28;
45;12;58;Luigi N.;31;
46;12;58;Olivier D.;31;
45;13;58;Luigi N.;32;
45;13;58;Luigi N.;35;
45;13;58;Luigi N.;39;
46;13;58;Olivier D.;32;
46;13;58;Olivier D.;39;
45;14;58;Luigi N.;;L’accompagnement agile pourrait être plus régulier et plus concret.
46;14;58;Olivier D.;;Je suis globalement déçu par ce cours. Je n’ai pas eu l’impression de progresser malgré le temps passé dessus.
45;15;58;Luigi N.;;L’accompagnement agile aide à structurer le projet et à mieux organiser le travail d’équipe.
44;16;58;Olivier D.;;Notre projet de Semestre avec google cest très bien passé :)
41;11;59;Thalita D.;24;
42;11;59;;25;
43;11;59;Xavier C.;24;
44;11;59;Thalita D.;24;
45;11;59;Xavier C.;24;
46;11;59;Thalita D.;24;
41;12;59;Thalita D.;27;
43;12;59;Xavier C.;26;
44;12;59;Thalita D.;28;
45;12;59;Xavier C.;31;
46;12;59;Thalita D.;31;
45;13;59;Xavier C.;32;
45;13;59;Xavier C.;38;
45;13;59;Xavier C.;39;
46;13;59;Thalita D.;35;
46;13;59;Thalita D.;39;
45;14;59;Xavier C.;;Le suivi technique est utile, mais il pourrait être plus approfondi.
46;14;59;Thalita D.;;Les évaluations ne correspondent pas toujours à ce qui a été réellement travaillé en cours, ce qui donne un sentiment d’injustice.
45;15;59;Xavier C.;;Le suivi technique a permis de sécuriser plusieurs choix d’architecture du projet.
44;16;59;Thalita D.;;Notre projet de Semestre avec google cest très bien passé :)
46;11;41;Théo B.;24;
46;12;41;Théo B.;31;
46;11;42;Xavier C.;24;
46;12;42;Xavier C.;31;
46;11;43;Xavier C.;24;
46;12;43;Xavier C.;31;
46;11;44;Thalita D.;24;
46;12;44;Thalita D.;31;
46;11;45;Maksim K.;24;
46;12;45;Maksim K.;31;
46;11;46;Enzo F.;24;
46;12;46;Enzo F.;31;
46;11;47;Cédrine M.;24;
46;12;47;Cédrine M.;31;
46;11;47;Daniel B.;24;
46;12;47;Daniel B.;31;
46;11;48;Florian L.;24;
46;12;48;Florian L.;31;
46;11;49;Issame B.;24;
46;12;49;Issame B.;31;
46;11;50;Ikram C.;24;
46;12;50;Ikram C.;31;
46;11;51;Hannah G.;24;
46;12;51;Hannah G.;31;
46;11;51;Joey B. F.;24;
46;12;51;Joey B. F.;31;
46;11;51;Robert R.;24;
46;12;51;Robert R.;31;
46;11;52;Sonia T.;24;
46;12;52;Sonia T.;31;
46;11;52;Sylvie M.;24;
46;12;52;Sylvie M.;31;
46;11;53;Valentin B.;24;
46;12;53;Valentin B.;31;
46;11;54;Abdoul Salam D.;24;
46;12;54;Abdoul Salam D.;31;
46;11;55;Guillaume D.;24;
46;12;55;Guillaume D.;31;
46;11;56;Domenico M.;24;
46;12;56;Domenico M.;31;
46;11;57;Abelle C.;24;
46;12;57;Abelle C.;31;
46;11;57;Antoine G.;24;
46;12;57;Antoine G.;31;
46;11;60;Louis G.;24;
46;12;60;Louis G.;31;
45;13;57;Antoine G.;37;
45;14;57;Antoine G.;;Les explications et les retours auraient gagné à être plus réguliers et plus détaillés.
41;17;;;;9
42;17;;;;10
43;17;;;;10
44;17;;;;2
45;17;;;;1
46;17;;;;1
47;1;;;2;
47;5;;;;Les espaces communs sont agréables et favorisent les échanges.
47;6;;;15;
47;10;;;;Les travaux en groupe développent efficacement l'autonomie et la communication.
47;11;41;Théo B.;25;
47;11;42;Xavier C.;24;
47;12;42;Xavier C.;31;
47;13;42;Xavier C.;33;
47;13;42;Xavier C.;36;
47;13;42;Xavier C.;39;
47;14;42;Xavier C.;;Les consignes des exercices pourraient être plus détaillées et mieux illustrées.
47;15;42;Xavier C.;;Le projet permet de comprendre concrètement l'utilité des concepts abordés.
47;11;43;Xavier C.;24;
47;12;43;Xavier C.;30;
47;13;43;Xavier C.;36;
47;13;43;Xavier C.;39;
47;14;43;Xavier C.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
47;15;43;Xavier C.;;Les exemples professionnels donnent du sens aux notions étudiées.
47;11;44;Thalita D.;24;
47;12;44;Thalita D.;29;
47;13;44;Thalita D.;39;
47;14;44;Thalita D.;;Les retours sur les travaux pourraient être plus réguliers et plus précis.
47;11;45;Maksim K.;25;
47;11;46;Enzo F.;24;
47;12;46;Enzo F.;27;
47;11;47;Cédrine M.;24;
47;12;47;Cédrine M.;26;
47;16;47;Cédrine M.;;Les objectifs sont clairement annoncés et la progression est cohérente.
47;11;47;Daniel B.;25;
47;11;48;Florian L.;24;
47;12;48;Florian L.;31;
47;13;48;Florian L.;35;
47;13;48;Florian L.;38;
47;13;48;Florian L.;33;
47;14;48;Florian L.;;La préparation de l'évaluation pourrait être davantage structurée.
47;15;48;Florian L.;;Les ressources complémentaires permettent de progresser après les séances.
47;11;49;Issame B.;25;
47;11;50;Ikram C.;24;
47;12;50;Ikram C.;29;
47;13;50;Ikram C.;33;
47;14;50;Ikram C.;;Les objectifs attendus ne sont pas toujours assez explicites au début des activités.
47;11;51;Joey B. F.;24;
47;12;51;Joey B. F.;28;
47;16;51;Joey B. F.;;Le cours est bien structuré et les exemples facilitent la compréhension.
47;11;51;Robert R.;25;
47;11;51;Hannah G.;24;
47;12;51;Hannah G.;30;
47;13;51;Hannah G.;38;
47;13;51;Hannah G.;33;
47;14;51;Hannah G.;;Certains prérequis auraient mérité un rappel avant d'aborder les notions avancées.
47;15;51;Hannah G.;;Les exemples professionnels donnent du sens aux notions étudiées.
47;11;52;Sonia T.;24;
47;12;52;Sonia T.;27;
47;11;52;Sylvie M.;24;
47;12;52;Sylvie M.;28;
